"source_file","variable","variable_label","storage_class"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d14a537","which fuels were normally used for cooking prior to death?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d14g23","how often did the deceased elder brush teeth every day prior to death?","character"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d14g24","during the last 6 months before death, did the elder have toothache more than on","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d14g25","during the last 6 months before death, did the elder have pain in jaw joint or s","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d14g4","which hand did the deceased elder normally use for eating?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d14g4a","which hand did the deceased elder normally use for writing?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d14g4b","which hand did the deceased elder normally use for brushing teeth?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d14g106","during the last 6 months before death, did the elder have difficulty with hearin","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d14g1061","in which ear(s) did the elder have a hearing difficulty?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d14g1062","at what age did the elder first notice hearing difficulty?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d14g1063","how quickly did the elder's hearing difficulty develop?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d14d45","did the elder fall to ground in the last year prior to death?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d14d46","how many times did the elder fall to ground in the last year?","character"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","dth14_18","status of survival, death, or lost to follow-up from 2014 to 2018 waves","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","yearin_18","year of the interview","numeric"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","monthin_18","month of the interview","numeric"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","dayin_18","day of the interview","numeric"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","residenc_18","the current residential area of the interviewed elderly","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","yb32_18","how many years did the interviewed elderly live in his/her current place of resi","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","trueage_18","validated age","numeric"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a43_18","was the place of birth an urban area or a rural area at time of birth","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a51_18","co-residence of interviewee","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53a1_18","relationship between you and 1st person you living with currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53a11_18","other relationship between you and 1st person you living with currently","character"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53a2_18","sex of 1st person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53a3_18","age of 1st person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53a4_18","education level of 1st person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53a5_18","# of cigarettes 1st person usuallysmoke per day inside home","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53b1_18","relationship between you and 2nd person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53b11_18","other relationship between you and 2nd person living with you currently","character"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53b2_18","sex of 2st person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53b3_18","age of 2st person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53b4_18","education level of 2nd person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53b5_18","# of cigarettes 2nd person usuallysmoke per day inside home","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53c1_18","relationship between you and 3rd person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53c11_18","other relationship between you and 3rd person living with you currently","character"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53c2_18","sex of 3rd person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53c3_18","age of 3rd person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53c4_18","education level of 3rd person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53c5_18","# of cigarettes 3rd person usuallysmoke per day inside home","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53d1_18","relationship between you and 4th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53d11_18","other relationship between you and 4th person living with you currently","character"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53d2_18","sex of 4th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53d3_18","age of 4th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53d4_18","education level of 4th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53d5_18","# of cigarettes 4th person usuallysmoke per day inside home","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53e1_18","relationship between you and 5th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53e11_18","other relationship between you and 5th person living with you currently","character"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53e2_18","sex of 5th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53e3_18","age of 5th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53e4_18","education level of 5th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53e5_18","# of cigarettes 5th person usuallysmoke per day inside home","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53f1_18","relationship between you and 6th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53f11_18","other relationship between you and 6th person living with you currently","character"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53f2_18","sex of 6th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53f3_18","age of 6th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53f4_18","education level of 6th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53f5_18","# of cigarettes 6th person usuallysmoke per day inside home","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53g1_18","relationship between you and 7th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53g11_18","other relationship between you and 7th person living with you currently","character"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53g2_18","sex of 7th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53g3_18","age of 7th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53g4_18","education level of 7th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53g5_18","# of cigarettes 7th person usuallysmoke per day inside home","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53h1_18","relationship between you and 8th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53h11_18","other relationship between you and 8th person living with you currently","character"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53h2_18","sex of 8th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53h3_18","age of 8th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53h4_18","education level of 8th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53h5_18","# of cigarettes 8th person usuallysmoke per day inside home","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53i1_18","relationship between you and 9th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53i11_18","other relationship between you and 9th person living with you currently","character"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53i2_18","sex of 9th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53i3_18","age of 9th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53i4_18","education level of 9th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53i5_18","# of cigarettes 9th person usuallysmoke per day inside home","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53j1_18","relationship between you and 10th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53j11_18","other relationship between you and 10th person living with you currently","character"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53j2_18","sex of 10th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53j3_18","age of 10th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53j4_18","education level of 10th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a53j5_18","# of cigarettes 10th person usuallysmoke per day inside home","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a535_18","during past 1 year, was your home damaged from broken pipes or heavy rain?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a551_18","insecticide","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a553_18","anti-caries agent","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a541_18","the average monthly cost for the elder living in an institution","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a542_18","who mainly paid for the cost?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a542a_18","other people mainly paid for the cost","character"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a54a_18","year of being admitted to the institution or living alone","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a54b_18","month of being admitted to the institution or living alone","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a59a_18","year of being admitted to the living alone","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","a59b_18","month of being admitted to the living alone","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","b121_18","do you feel any change of your health since last year","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","b21_18","look on the bright side of things","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","b22_18","do you like to keep things clean and tidy?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","b28_18","in the past year, have you at least two weeks of hobbies, work, or other activit","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","b310b_18","how many hours do you usually sleep each day?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","b48_18","respondents answer all the questions in the above anxiety section?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","c11_18","what time of day is it right now?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","c12_18","what is the animal year of this year?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","c13_18","what is the date of the mid-autumn festival?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","c32_18","draw the figure following the example","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","c54_18","was the interviewee able to answer sections b and c?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","c63_18","who is the current president of china?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d2_18","amount of staple food per day (liang)","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d4meat1_18","how often ate meat at around age 60?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d4fish1_18","how often ate fish at around age 60?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d4egg1_18","how often ate eggs at around age 60?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d4bean1_18","how often ate food made from beans at around age 60?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","deveg1_18","how often ate salt-preserved vegetables at around age 60","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d4suga1_18","how often ate sugar at around age 60","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d4garl1_18","how often ate garlic at around age 60","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d4milk2_18","how often ate milk products at around age 60","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d4nut2_18","how often ate nut products at around age 60","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d4alga2_18","how often ate mushroom or algae at around age 60","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d4vit2_18","how often ate vitamins (a/c/e) at around age 60","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d4drug2_18","how often ate medicinal plants at around age 60","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d4tea1_18","how often drank tea at around age 60","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d6b_18","main source of water drank at around age 60","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d73_18","age when began smoking","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d74_18","age when quit smoking if not smoking at present","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d75_18","number of times smoke (or smoked) per day","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d83_18","age when began drinking","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d84_18","age when quit drinking if not drinking at present","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d86_18","how much drinks do you drink on average every day?","character"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d87_18","when stop drinking, do you feel anxious for most of the day for at least 2 days?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d93_18","age when started to exercise","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d94_18","age when quit exercise if not exercising at present","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d102_18","age when began doing physical labor","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d103_18","age when stopped doing physical labor","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","d12_18","# of times traveling beyond home county/city in the past two years","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","e0_18","for the last 6 months, were you limited in activities because of health problem?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","e1b_18","how many days does this help last if bathing requires help from others?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","e2b_18","how many days does this help last if bathing requires help from others?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","e3b_18","how many days does this help last if you need help from others in the toilet?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","e4b_18","how many days does this help last for indoor activities that require help from","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","e5b_18","how many days does it last if incontinence or inability to control this state?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","e6b_18","how many days does this help last for a meal if someone needs help?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","e62_18","the willingness of the primary caregiver when providing such care","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","e63_18","the total direct cost paid for caregiving last week","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","e67_18","how many hours did the (grand)children help the elder last week?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","e7_18","able to go outside to visit neighbors?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","f1_18","years of schooling","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","f2_18","main occupation before age 60","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","f22_18","if you have left/retired, which year did you leave/retire?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","f221_18","what is your monthly pension if you have left/retired?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","f23_18","are you still engaged in paid jobs after retirement?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","f24_18","do you have public old age insurance?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","f25a1_18","what is the annual payment by individual if taking part in old age insurance?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","f25a2_18","what is the annual subsidy by government if taking part in old age insurance?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","f25b1_18","which year did you take part in public old age insurance?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","f25b2_18","which month did you take part in public old age insurance?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","f26_18","what is your monthly pension from old age insurance at present?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","f27_18","what's the reason that you did not take part in old age insurance?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","f34_18","how do you rate your economic status compared with other local people?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","f35_18","total income of your household last year","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","f41_18","current marital status","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","f41b1_18","if yes, which year to be cohabited?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","f41b2_18","if yes, which month to be cohabited?","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","f43a4_18","quality of the 1st marriage","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","f43b4_18","quality of the 2nd marriage","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","f43c4_18","quality of the 3rd marriage","haven_labelled"
"CLHLS/CLHLS_dataset_2008-2018_SPSS/clhls_2011_2018_longitudinal_dataset_released_version1.sav","f43d4_18","quality of the latest marriage","haven_labelled"
